"","name","type","tier_name","iclevel","region","state","count","female","mr_kq5_pq1","mr_ktop1_pq1","par_mean","par_median","par_rank","par_q1","par_q2","par_q3","par_q4","par_q5","par_top10pc","par_top5pc","par_top1pc","par_toppt1pc","k_rank","k_mean","k_median","k_median_nozero","k_0inc","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","public","barrons","ipeds_enrollment_2013","sticker_price_2013","graduation_rate_2013","average_faculty_salary_2013","instructional_expenditures_pc_2012","sat_avg_2013","scorecard_netprice_2013","admit_rate_2013","endowment_pc_2000","asian_or_pacific_share_fall_2000","black_share_fall_2000","hisp_share_fall_2000","alien_share_fall_2000","pct_arthuman_2000","pct_business_2000","pct_health_2000","pct_multidisci_2000","pct_publicsocial_2000","pct_stem_2000","pct_socialscience_2000","pct_tradepersonal_2000","access_rate","success_rate"
"1124","University Of Detroit Mercy","Private Non-Profit","Selective private","Four-year","Midwest","MI",358,0.536417822,0.018596378,0.000898527,94284.28887,85200,0.607984412,0.099515167,0.136806199,0.169138722,0.252782904,0.341757008,0.131636209,0.055855764,0.003354504,4.13302e-05,0.638871562,54147.96479,45600,50600,0.096864031,0.100087404,0.142957062,0.148573111,0.210066605,0.398315818,0.211097137,0.093751163,0.024916308,0.12658286,0.18384239,0.236949762,0.265755206,0.186869782,0.119584582,0.17971333,0.20600474,0.217781179,0.276916168,0.095819874,0.119402545,0.188228584,0.227047202,0.369501795,0.116873716,0.170180062,0.11197658,0.213510022,0.38745962,0.074263434,0.107859832,0.107291973,0.179811848,0.530772913,0,4,2888,37320,0.568181818,8667,19370.785,1120.5,24451,0.61469999,NA,0.017232375,0.35900784,0.02610966,0.022976501,8.0536919,14.09396,30.469799,2.0134227,12.751678,20.939598,11.677853,0,0.099515167,0.186869782
"1125","University Of Evansville","Private Non-Profit","Selective private","Four-year","Midwest","IN",480.3333333,0.625287571,0.011167427,0.001417425,135345.5347,96700,0.686089272,0.050245581,0.091541127,0.179300916,0.27580483,0.403107546,0.213055697,0.105921674,0.020798164,0.001200341,0.627966843,48012.26184,41600,44200,0.079491903,0.08969227,0.11569981,0.19173363,0.295974242,0.306900048,0.159714113,0.077853059,0.016742934,0.172021204,0.125603358,0.303441334,0.176677211,0.222256894,0.156349704,0.130830613,0.256303478,0.267222694,0.18929351,0.086390248,0.115506832,0.225299439,0.32896944,0.24383404,0.089462551,0.132160675,0.179522137,0.298312384,0.300542253,0.065919089,0.099852709,0.156571782,0.301097335,0.376559085,0,3,2477,31096,0.634408602,7658,9673.9404,1125,16231,0.8409,NA,0.006859756,0.021341464,0.009146341,0.080411583,14.886732,18.770227,14.07767,3.2362459,0.64724916,16.666666,31.71521,0,0.050245581,0.222256894
"1126","University Of Findlay ","Private Non-Profit","Selective private","Four-year","Midwest","OH",545.6666667,0.59895466,0.009810762,0.001214468,96420.71937,81800,0.61235551,0.064376892,0.116188712,0.255326319,0.323201264,0.240906814,0.108321986,0.053157927,0.006146229,0.001262645,0.604398089,44147.17182,39900,42500,0.088364104,0.097457308,0.126235378,0.196569571,0.315353738,0.264384004,0.127732939,0.060289469,0.006193819,0.140824888,0.163391396,0.247445529,0.29594248,0.152395706,0.159427313,0.147652918,0.184187145,0.324978939,0.183753686,0.06980643,0.143553342,0.203517145,0.347239238,0.235883845,0.082313843,0.115720893,0.208333271,0.302732455,0.290899538,0.105602779,0.101728381,0.165800499,0.299037488,0.327830853,0,4,3872,30640,0.560271647,7043,7791.4844,990,17707,0.6832,NA,0.039606825,0.041341428,0.02919919,0.005782018,6.1728396,22.751322,18.518518,3.35097,6.8783069,23.456789,18.871252,0,0.064376892,0.152395706
"1127","University Of Florida","Public","Highly selective public","Four-year","South","FL",6627,0.559420799,0.026087112,0.002116537,148204.8041,106100,0.698574084,0.060965689,0.101969224,0.147844113,0.215466045,0.473754929,0.289287678,0.158339926,0.027280814,0.001294365,0.701304816,71790.42896,56700,61700,0.087273001,0.095850433,0.087862722,0.100516031,0.206832178,0.508938636,0.334646036,0.200608541,0.049404507,0.120372111,0.099737156,0.120856838,0.231135631,0.427898265,0.082082779,0.102172546,0.126718867,0.235893067,0.453132742,0.093851747,0.091688532,0.116313909,0.223434372,0.474711441,0.092962683,0.08768225,0.109111466,0.2110876,0.499156001,0.097595222,0.082142818,0.083419382,0.190333292,0.546509287,1,2,33168,6313,0.865372671,10498,20493.928,1265,8111,0.4655,14366.892,0.067013465,0.080966949,0.10706855,0.012331701,7.159668,19.658121,6.4040627,9.079648,1.981915,26.916883,28.799704,0,0.060965689,0.427898265
"1128","University Of Georgia","Public","Highly selective public","Four-year","South","GA",4793,0.583631737,0.01061404,0.001038181,191466.4122,127400,0.770010547,0.03011608,0.06387139,0.110462713,0.201412795,0.594137023,0.385982042,0.221953082,0.044124397,0.003461565,0.666308633,63774.07799,49900,54300,0.101633222,0.110171548,0.099954224,0.121005155,0.236756869,0.432112204,0.268615993,0.165691782,0.042742815,0.121315683,0.140755277,0.147694302,0.237797098,0.352437641,0.105468207,0.117435722,0.146927085,0.264956661,0.365212325,0.114592094,0.102592697,0.132929682,0.269182088,0.38070344,0.104892263,0.107762518,0.129175106,0.27542871,0.382741403,0.111080095,0.092869194,0.111878994,0.21453427,0.469637447,1,2,26278,10836,0.83144385,9015,9822.0791,1235,8004,0.56079999,1032.8306,0.032874901,0.058852684,0.014455045,0.010655433,12.738853,28.292583,3.8627491,1.5820835,2.6915965,18.491884,32.340252,0,0.03011608,0.352437641
"1129","University Of Hartford","Private Non-Profit","Selective private","Four-year","Northeast","CT",978.6666667,0.496769873,0.013198073,0.000306691,172243.7231,106300,0.714998388,0.043521419,0.095023982,0.156213346,0.239058776,0.466182477,0.295198037,0.176290118,0.036005008,0.004425488,0.652374362,54098.8271,47400,50400,0.086228037,0.094375022,0.117839065,0.144785676,0.241935149,0.401065088,0.216561092,0.102663599,0.018225562,0.157496354,0.114172123,0.187410819,0.237666042,0.303254662,0.093787913,0.127257229,0.156370424,0.278900108,0.343684326,0.082387857,0.126542423,0.16220311,0.232958254,0.395908356,0.086851033,0.106233027,0.140400357,0.250871991,0.415643593,0.096476969,0.119296828,0.134857327,0.233224226,0.41614465,0,4,5249,35444,0.606429192,8178,14577.165,995,24987,0.6173,NA,0.019564003,0.082727782,0.043040805,0.040991243,18.589743,11.172161,14.743589,11.538462,2.5641026,14.92674,26.4652,0,0.043521419,0.303254662
"1130","University Of Hawaii And Hawaii Community Colleges","Public","Selective public","Four-year","West","HI",5860.333333,0.522438656,0.017558586,0.00028338,88667.91568,75200,0.575625652,0.10804315,0.164668628,0.214068306,0.261269936,0.25194998,0.095550218,0.033389256,0.004587225,0.000337121,0.565761047,38812.30063,35600,39500,0.118687002,0.131449118,0.148890372,0.213005727,0.270836992,0.235817791,0.103414818,0.039504402,0.003262441,0.178908599,0.190255806,0.253645959,0.214675065,0.162514572,0.146209007,0.163240701,0.223109195,0.266563875,0.200877223,0.13582497,0.158962507,0.225199364,0.275346107,0.204667052,0.107082448,0.133904108,0.213535578,0.293572723,0.251905143,0.123000555,0.128755559,0.17806495,0.27030569,0.299873245,1,3,52848,5409.6592,0.288438638,8433.6689,8399.3281,1057.0837,5085.373,0.78832629,1354.9266,0.71655345,0.011713986,0.018802796,0.039462555,6.6817074,23.255814,6.7164178,23.654982,5.1023951,11.714683,17.216244,5.6577578,0.10804315,0.162514572
"1131","University Of Houston System","Public","Selective public","Four-year","South","TX",4619.333333,0.558904262,0.049141698,0.001802775,88093.508,65700,0.5392454,0.157313324,0.203775412,0.188419147,0.198998447,0.251493671,0.121888604,0.049394792,0.007114899,0.000520813,0.638268837,53490.42961,45400,48700,0.102792427,0.110689758,0.110421989,0.141724042,0.275577074,0.361587136,0.19843947,0.105666367,0.016517583,0.108469648,0.123655564,0.176191035,0.279302725,0.312381028,0.095563236,0.108379873,0.165871815,0.296397546,0.33378753,0.113716536,0.110494759,0.140689095,0.284192191,0.350907419,0.107012889,0.102271329,0.126612248,0.275837248,0.388266286,0.124976616,0.110193644,0.113331233,0.249716297,0.40178221,1,4,52934,7410.5171,0.37554482,9356.1602,5756.2104,1069.7656,9553.8428,0.68254155,4566.0649,0.15962189,0.16194218,0.20890754,0.036640603,6.6969543,34.174656,1.6658254,16.742386,2.6081104,18.071682,19.787987,0.25239778,0.157313324,0.312381028
"1132","University Of Idaho","Public","Selective public","Four-year","West","ID",1557.666667,0.47999335,0.015251331,0.000633861,109002.8595,86600,0.642051541,0.064205162,0.117627493,0.213485679,0.286760865,0.3179208,0.153024742,0.061518819,0.007289376,0.000602515,0.617546265,48352.82893,41300,45400,0.099866648,0.109399821,0.126214051,0.179831989,0.24876164,0.335792499,0.175713766,0.089709438,0.014744344,0.094436345,0.178487233,0.21942076,0.270115092,0.23754057,0.151893866,0.16877304,0.208421434,0.242807762,0.228103899,0.099443955,0.129343903,0.203892828,0.260216415,0.307102899,0.111815928,0.125674434,0.162847936,0.251803088,0.347858613,0.101205497,0.098295925,0.160421523,0.236216816,0.403860239,1,4,9540,6784,0.538080495,7986,9896.5996,1040,10173,0.65650001,16672.463,0.020207787,0.00662176,0.027400387,0.017924421,7.1710525,14.078947,0,6.1184211,1.9736842,40.197369,30.460526,0,0.064205162,0.23754057
"1133","University Of Illinois System","Public","Highly selective public","Four-year","Midwest","IL",9114.666667,0.514757752,0.021192648,0.00106201,142851.4173,109000,0.709892358,0.050846787,0.094947676,0.142111912,0.225667212,0.486426412,0.283093136,0.136106866,0.020003836,0.001422284,0.720396896,74004.48435,59700,63900,0.078796825,0.084956061,0.075588032,0.099329865,0.201182015,0.538944028,0.347574121,0.209050087,0.050034556,0.131508712,0.102544056,0.117264275,0.231888709,0.416794248,0.096075285,0.10088881,0.129846283,0.225587388,0.447602235,0.093001927,0.081470477,0.120100062,0.218095877,0.487331656,0.082903606,0.077614222,0.104812516,0.208651796,0.526017861,0.076520996,0.065173121,0.082886848,0.184801498,0.590617536,1,2,52405,15755.831,0.743528284,10771.609,70970.328,1278.3722,8438.0586,0.65104312,7002.1304,0.15975641,0.079286292,0.096011594,0.020349622,11.272837,20.578197,5.5109415,4.1658301,2.1481631,31.610119,24.483036,0.23087734,0.050846787,0.416794248
"1134","University Of Indianapolis","Private Non-Profit","Selective private","Four-year","Midwest","IN",498.6666667,0.644123404,0.009693182,0.000682935,100455.189,86100,0.636433362,0.053601935,0.127176318,0.218217538,0.296269955,0.304734253,0.125396273,0.046793455,0.008227777,0.00014054,0.612862638,44200.502,40600,42000,0.07526502,0.081575612,0.128962843,0.204978955,0.321889082,0.262593508,0.107108517,0.04778844,0.01027332,0.120443318,0.234442339,0.152750052,0.311527876,0.180836415,0.09646976,0.204586615,0.202932237,0.251087428,0.244923961,0.074913843,0.118490624,0.258355482,0.290877071,0.25736298,0.079363049,0.118346218,0.208306914,0.355891566,0.238092253,0.075444578,0.096669625,0.173562061,0.342409008,0.311914727,0,4,4162,25414,0.571030641,6903,8362.0674,1010,15980,0.8443,NA,0.006652661,0.075630255,0.014355742,0.056722689,7.0833335,23.541666,21.25,6.666667,4.1666665,10.208333,27.083332,0,0.053601935,0.180836415
"1135","University Of Iowa","Public","Selective public","Four-year","Midwest","IA",3802.333333,0.551233589,0.010060679,0.000974881,167563.2893,114700,0.744031401,0.031409194,0.066570667,0.139724823,0.24048453,0.521810786,0.322895714,0.180437802,0.03113336,0.002436276,0.696060306,64579.80689,52600,55600,0.069312347,0.078037578,0.085824914,0.122701811,0.251163623,0.462272074,0.271995831,0.151111336,0.036965169,0.102136977,0.115730639,0.17977428,0.282048091,0.320310013,0.110066573,0.096045556,0.148309693,0.304186091,0.341392087,0.062683693,0.0887637,0.150778433,0.27986615,0.417908025,0.079444523,0.084564806,0.128371624,0.271773681,0.435845367,0.075963716,0.082514721,0.105868435,0.225356082,0.510297046,1,3,21974,8079,0.696214437,10194,16246.92,1160,11351,0.80230001,8405.7031,0.03298071,0.02255756,0.022609416,0.019290604,16.632391,18.149101,7.7377892,2.0822623,1.0025707,13.496143,40.899742,0,0.031409194,0.320310013
"1136","University Of Kansas","Public","Selective public","Four-year","Midwest","KS",3820,0.534710144,0.009550743,0.000968919,177836.1655,116600,0.744236472,0.032509302,0.069946263,0.133252565,0.234434725,0.529857145,0.337306747,0.193249078,0.038964373,0.003253458,0.660885833,60349.20316,47300,51000,0.086165151,0.093732092,0.106335274,0.144030823,0.252383571,0.40351824,0.231371591,0.133240727,0.032199704,0.146295598,0.157264917,0.157361032,0.245293525,0.293784928,0.098412158,0.139515316,0.196310085,0.267840601,0.297921839,0.097727692,0.125714009,0.174168032,0.27370466,0.328685608,0.082091828,0.097745538,0.153803644,0.283712363,0.382646627,0.094034631,0.097757414,0.12440847,0.231554719,0.452244766,1,3,19217,9707,0.616186693,9694,18093.885,NA,13943,0.922799997,3663.0376,0.033505939,0.026297087,0.023758758,0.03604427,21.483772,11.962906,1.1437403,10.139104,1.885626,19.721794,33.663063,0,0.032509302,0.293784928
"1137","University Of Kentucky","Public","Selective public","Four-year","South","KY",4394.333333,0.511238015,0.009595726,0.000451224,134043.0895,98800,0.684932735,0.055919042,0.099203367,0.164349004,0.26118404,0.419344547,0.226064115,0.116751976,0.021570806,0.001279613,0.61174697,50098.17197,40100,43000,0.091488433,0.10223418,0.133893766,0.192600303,0.268818347,0.302453403,0.167713589,0.08997023,0.017715284,0.127765725,0.23244888,0.230175355,0.238009715,0.171600325,0.123638315,0.166886217,0.250457506,0.264205476,0.194812486,0.116671668,0.136357415,0.213750462,0.282393293,0.250827163,0.086790815,0.13033279,0.195600568,0.296134165,0.291141663,0.09772646,0.114198988,0.16374475,0.251684267,0.372645535,1,4,21441,10616,0.614368727,9614,13550.199,1130,9743,0.68610001,18998.465,0.018228088,0.059418831,0.007812038,0.021423921,8.2836523,25.44713,8.0953875,1.066834,2.9494822,27.674931,26.482586,0,0.055919042,0.171600325
"1138","University Of La Verne","Private Non-Profit","Selective private","Four-year","West","CA",285.3333333,0.632968691,0.036298783,0.001187813,98916.00026,72300,0.579280156,0.120840856,0.163701903,0.218069171,0.219146476,0.278241593,0.144009647,0.063403549,0.010273737,0.002321264,0.65188526,56189.7318,48600,53700,0.098058007,0.109985828,0.101660076,0.13834434,0.220875167,0.429134589,0.203049919,0.105007382,0.019920805,0.161782438,0.16459175,0.130456618,0.242784177,0.300385017,0.127424085,0.120510783,0.160735009,0.183135951,0.408194172,0.084816437,0.077430384,0.153810873,0.239763285,0.444179021,0.095936361,0.074766129,0.127556785,0.26968834,0.432052385,0.108022559,0.103409808,0.124971231,0.18031447,0.483281931,0,4,5216,36744,0.592814371,8605,NA,1015,16128,0.38950002,NA,0.047604699,0.10153661,0.28773728,0.007833685,2.7559056,55.249344,6.5616798,1.1811024,5.2493439,4.8556433,24.146982,0,0.120840856,0.300385017
"1139","University Of Louisiana At Lafayette","Public","Selective public","Four-year","South","LA",2585.666667,0.55306063,0.02712783,0.000773352,98408.23167,75800,0.575585344,0.134669901,0.149060755,0.197910559,0.253425447,0.264933338,0.122438934,0.058957806,0.010337069,0.001010011,0.600193653,47927.46459,39200,42400,0.110130171,0.119161625,0.128472747,0.194104782,0.264214186,0.29404666,0.160982965,0.086538789,0.016169931,0.118597919,0.186682047,0.233195956,0.260084633,0.201439445,0.134366658,0.14526508,0.233675163,0.25955566,0.22713744,0.12367601,0.124136692,0.212660177,0.265073263,0.274453858,0.107694362,0.112606243,0.178925709,0.284038738,0.316734949,0.118490108,0.107852496,0.152628911,0.249329172,0.371699312,1,4,15053,6872,0.448160535,7568,4644.6035,1070,6525,0.59299999,889.88422,0.015612802,0.1798311,0.014761196,0.025406288,5.1768322,20.604818,9.6873398,16.606869,5.0230651,16.299334,26.601744,0,0.134669901,0.201439445
"1140","University Of Louisiana At Monroe","Public","Selective public","Four-year","South","LA",1051,0.619411816,0.036614421,0.001464294,74443.34685,59700,0.498584403,0.203514395,0.194394365,0.205044789,0.226529587,0.170516864,0.064833224,0.022082061,0.004768893,0.000983798,0.575191356,42824.01286,35000,38700,0.097245441,0.106924582,0.168106278,0.227332547,0.250024714,0.247611879,0.117866408,0.06887047,0.010521182,0.104856553,0.210869862,0.284887999,0.219474868,0.179910717,0.12378185,0.189063046,0.249920837,0.232856137,0.204378129,0.119015309,0.152235466,0.217938082,0.273284308,0.237526835,0.09860938,0.133965272,0.201598022,0.27101281,0.294814516,0.086682681,0.157616361,0.178372687,0.250207244,0.327121027,1,4,7276,6963,0.4034458,6958,NA,NA,6404,0.77240001,601.42383,0.023776921,0.2839537,0.006348811,0.011203784,3.3463032,16.80934,27.081713,13.85214,8.8715954,10.03891,19.377432,0.62256807,0.203514395,0.179910717
"1141","University Of Louisville","Public","Selective public","Four-year","South","KY",2299,0.526682035,0.012302854,0.000306748,104304.3608,87400,0.631746129,0.074549481,0.12853258,0.188694232,0.290243469,0.317980238,0.139343737,0.057611182,0.009744948,0.000579237,0.614498269,45508.97185,39800,42500,0.078568986,0.086470285,0.129650274,0.207712568,0.289464027,0.286702845,0.130248413,0.059839364,0.010073212,0.094056863,0.181930176,0.283824025,0.275159565,0.16502937,0.091550439,0.163832583,0.235568438,0.286404401,0.222644139,0.104828057,0.11776314,0.216021005,0.28679718,0.274590618,0.069618825,0.118604054,0.205987794,0.302698508,0.30309082,0.087125922,0.120713076,0.17525267,0.283556896,0.333351436,1,3,15954,10432,0.534680935,9373,16650.471,1130,9908,0.7112,25451.773,0.025442477,0.13149889,0.012721239,0.022331305,11.196713,16.281458,13.662045,7.3446326,11.350797,15.048793,25.115562,0,0.074549481,0.16502937
"1142","University Of Maine System","Public","Selective public","Four-year","Northeast","ME",4470.666667,0.567280879,0.013956943,0.00052321,88180.05037,72600,0.568126342,0.097396362,0.165745097,0.245480325,0.289261234,0.202116982,0.086686319,0.039024718,0.005559844,0.000374697,0.562024438,38128.01698,34300,37100,0.100906635,0.110820922,0.160519613,0.246917243,0.273613376,0.208128846,0.090017556,0.035990041,0.005273486,0.170954627,0.220097438,0.24668056,0.218966917,0.143300459,0.130698433,0.193888118,0.267157395,0.260058745,0.14819731,0.110849231,0.158547407,0.27021173,0.274644317,0.185747315,0.091772211,0.142002331,0.243841786,0.288316127,0.234067545,0.092770487,0.133342979,0.206542696,0.288767807,0.278576031,1,4,26315,8771.7246,0.460554371,7847.3403,22299.65,1030.434,12005.632,0.81026535,8550.8145,0.007957968,0.005425418,0.005329952,0.018267764,7.0079384,13.304134,14.618122,11.880646,4.4073362,16.479605,32.302219,0,0.097396362,0.143300459
"1143","University Of Mary","Private Non-Profit","Selective private","Four-year","Midwest","ND",296,0.605743544,0.024269695,0.00131865,86681.06856,79700,0.614060592,0.056419797,0.127942384,0.238318182,0.342505183,0.234814454,0.086915047,0.030619045,0.002934764,0.00013847,0.688163196,56108.80761,49800,52200,0.05684132,0.05914143,0.075265017,0.161308324,0.285996536,0.418288693,0.176905137,0.08460129,0.018409347,0.070627761,0.055537754,0.208105681,0.235566045,0.430162759,0.074706753,0.088549306,0.166978434,0.347411951,0.322353557,0.052002286,0.060696938,0.219828478,0.257492187,0.409980111,0.050746407,0.094234154,0.118595515,0.317993858,0.418430066,0.067391373,0.059883487,0.14988312,0.246908226,0.475933794,0,4,2044,15665,0.485795455,6158,7698.8286,1050,10286,0.8307,NA,0.00448654,0.010468594,0.013459621,0.005982054,0.7952286,33.001987,21.669981,6.560636,3.9761431,11.133201,22.862822,0,0.056419797,0.430162759
"1144","University Of Mary Hardin-Baylor","Private Non-Profit","Selective private","Four-year","South","TX",385,0.6150979,0.01962486,0.000873268,99405.07477,83700,0.612970767,0.079837067,0.145287724,0.193772391,0.282843397,0.298259421,0.138620738,0.068397645,0.008328441,0.000103293,0.585791327,41675.56934,40100,42900,0.131233617,0.146898916,0.13030328,0.149987947,0.301999562,0.270810295,0.120337379,0.053871297,0.006847887,0.127822994,0.14628511,0.155205083,0.324875432,0.245811381,0.145795393,0.133930888,0.187044056,0.334048424,0.199181239,0.133106351,0.112615452,0.137342494,0.320912442,0.296023261,0.150481167,0.119582041,0.141500399,0.304608961,0.283827432,0.158106263,0.145916717,0.146805041,0.26550283,0.28366915,0,4,3063,24040,0.471933472,7197,6495.9453,1045,19980,0.8468,NA,0.010412328,0.10662224,0.096209913,0.012494794,11.347518,10.401892,13.23877,9.6926718,6.3829789,16.78487,32.151302,0,0.079837067,0.245811381
"1145","University Of Mary Washington","Public","Selective public","Four-year","South","VA",794,0.696140658,0.007694863,0.000499522,162084.5558,133800,0.796431258,0.012670392,0.046885488,0.086939038,0.20060411,0.652900972,0.399253601,0.171151889,0.018898732,0.001249118,0.673868252,56370.47429,50000,54300,0.093428369,0.104290085,0.081745839,0.120594725,0.259321596,0.434047754,0.248453245,0.123071381,0.017843604,0.00710418,0.043757383,0.202705021,0.139122824,0.607310591,0.125153753,0.074066428,0.126864963,0.258331284,0.415583573,0.07659307,0.12104629,0.150812672,0.23214749,0.419400479,0.136054667,0.081875471,0.130431698,0.28640492,0.365233244,0.098606263,0.077761519,0.111504819,0.257022413,0.455104986,1,3,4383,10312,0.737118822,7702,6642.6611,1110,12720,0.8096,5066.083,0.035096273,0.043626614,0.022910066,0.00414331,17.314932,13.048933,0,20.075283,0,17.691341,31.869511,0,0.012670392,0.607310591
"1146","University Of Maryland System (Except University College) And Baltimore City Community College","Public","Highly selective public","Four-year","South","MD",11705.33333,0.55826162,0.02241793,0.000711633,126294.8041,102800,0.674372716,0.076429847,0.12226179,0.143756451,0.202232209,0.455319703,0.25950391,0.112417521,0.012872606,0.000791343,0.689537432,62048.21982,53500,57100,0.079704917,0.087676242,0.094905864,0.115509781,0.226377539,0.475530574,0.279108089,0.142953498,0.027418773,0.122653119,0.162738013,0.192195705,0.229099348,0.293313816,0.105629291,0.134465037,0.169160642,0.236994878,0.353750151,0.093889723,0.100621831,0.124956838,0.251266003,0.429265604,0.082241936,0.081971026,0.111835809,0.238869431,0.485081799,0.077436216,0.076837587,0.086880175,0.209663431,0.549182591,1,2,97825,8508.1045,0.594249148,8506.5137,17318.059,1120.5988,10018.843,0.55407062,4703.5039,0.073952228,0.30435583,0.02643802,0.025573734,10.286269,17.210785,6.8413391,5.1015458,3.5489013,21.716227,35.218689,0.076245926,0.076429847,0.293313816
